iter	Logloss
0	0.6390224501
1	0.5964320645
2	0.5770628228
3	0.5581307469
4	0.540404518
5	0.5254537144
6	0.5128231435
7	0.5013258604
8	0.4942488194
9	0.4877179902
10	0.4789838583
11	0.4665704128
12	0.4610275859
13	0.4495585159
14	0.4417911846
15	0.4348950982
16	0.4287640887
17	0.4233226333
18	0.4142747007
19	0.4075166914
20	0.4025881488
21	0.3946571077
22	0.3903482947
23	0.387703986
24	0.378330366
25	0.3738309249
26	0.3695696319
27	0.3688110801
28	0.3645788992
29	0.3590855595
30	0.3543458041
31	0.3483331351
32	0.3436184739
33	0.3395499563
34	0.3351154221
35	0.3333516774
36	0.3287824773
37	0.3253907455
38	0.3199773003
39	0.3170308521
40	0.3133659007
41	0.3077509091
42	0.303458127
43	0.2980420501
44	0.2921971722
45	0.2898642801
46	0.2851248811
47	0.2816762888
48	0.2805488046
49	0.2745151106
50	0.2714098385
51	0.2671541184
52	0.2634999355
53	0.2602080603
54	0.2565832758
55	0.2544180536
56	0.2514088849
57	0.2489515514
58	0.2448904371
59	0.2377509848
60	0.2346493291
61	0.232368476
62	0.2290893496
63	0.2256610524
64	0.2235421075
65	0.218549526
66	0.2133890374
67	0.2115403368
68	0.2092974015
69	0.2047768914
70	0.2037791285
71	0.2019199378
72	0.1997205958
73	0.194591231
74	0.1907852166
75	0.1881521962
76	0.1852131524
77	0.1819203157
78	0.1807920793
79	0.1788210043
80	0.1775703219
81	0.1730979136
82	0.1691847883
83	0.1644833189
84	0.1628760502
85	0.159705373
86	0.157119526
87	0.1544369879
88	0.152535125
89	0.1511601954
90	0.148451139
91	0.1471018193
92	0.1445287075
93	0.1431956562
94	0.1416935991
95	0.1402610669
96	0.1381264585
97	0.1366146358
98	0.1347009985
99	0.1339412823
100	0.13094615
101	0.1302495081
102	0.1299039771
103	0.1296885312
104	0.1294049124
105	0.1257104999
106	0.12497143
107	0.1220965969
108	0.1205321034
109	0.1191168232
110	0.1188364887
111	0.1177375979
112	0.1151632862
113	0.1131364246
114	0.111451661
115	0.110927739
116	0.1102413199
117	0.1095742567
118	0.1092375114
119	0.1091074552
120	0.1082191507
121	0.1068587853
122	0.1054862094
123	0.1051479978
124	0.1046839269
125	0.1044495686
126	0.1039786596
127	0.1018639424
128	0.1017325984
129	0.09947997142
130	0.09786185847
131	0.09753989855
132	0.09728510586
133	0.09505669022
134	0.09457002348
135	0.09430150027
136	0.09379105754
137	0.09352863695
138	0.09312757949
139	0.09288094991
140	0.09168028852
141	0.09156603708
142	0.09143388568
143	0.09077600601
144	0.09026458322
145	0.08984163693
146	0.0893415315
147	0.08811639665
148	0.08686060354
149	0.0865475645
150	0.08610441001
151	0.08530916888
152	0.08453271989
153	0.08348251086
154	0.08295447579
155	0.08286913002
156	0.08276767625
157	0.08264422532
158	0.08204208966
159	0.08133568279
160	0.08026853748
161	0.07953561686
162	0.07843743202
163	0.07735089169
164	0.07688321914
165	0.076031424
166	0.07552515971
167	0.07523553215
168	0.07447582368
169	0.07340551691
170	0.07331262343
171	0.07321849275
172	0.07288343035
173	0.07215442287
174	0.07200317984
175	0.07195412679
176	0.0712464592
177	0.07029500937
178	0.06932223679
179	0.06882757854
180	0.06856143785
181	0.06822343293
182	0.06818395539
183	0.06706692353
184	0.06668110103
185	0.06572265888
186	0.06537842871
187	0.06519701604
188	0.06454678856
189	0.06384324338
190	0.06362365634
191	0.06241163664
192	0.06231916063
193	0.06202158994
194	0.06189719075
195	0.06082477334
196	0.060379253
197	0.060290653
198	0.06012883632
199	0.0597849244
200	0.05905883454
201	0.05822647184
202	0.05764490354
203	0.05731673252
204	0.05711873823
205	0.05677638959
206	0.05660015874
207	0.0565388807
208	0.0564329482
209	0.05590151671
210	0.05534148634
211	0.05526574859
212	0.05487004737
213	0.05448415202
214	0.05428810882
215	0.05415689396
216	0.05411487256
217	0.05385455527
218	0.05329071696
219	0.05311109589
220	0.05266922904
221	0.0526231973
222	0.05249020699
223	0.05206366746
224	0.05160500691
225	0.0510358651
226	0.05085408492
227	0.05069446693
228	0.05050619878
229	0.05036032911
230	0.04961399779
231	0.04910557258
232	0.04866266302
233	0.04841312732
234	0.0481320572
235	0.04794504608
236	0.04666904007
237	0.04572855278
238	0.0453466079
239	0.04491563041
240	0.04483880895
241	0.0444839537
242	0.04422932129
243	0.04416632724
244	0.04389465608
245	0.04372043532
246	0.04353847156
247	0.04338772032
248	0.04320569845
249	0.04294919701
250	0.04262548776
251	0.04219090272
252	0.04178798145
253	0.04169326415
254	0.04137589394
255	0.04087278094
256	0.04077610755
257	0.04045338099
258	0.04033769635
259	0.04008538977
260	0.04000595044
261	0.03987374074
262	0.03976710548
263	0.03969433366
264	0.03944171246
265	0.03933902841
266	0.03920542386
267	0.03907670188
268	0.03861899196
269	0.03852040104
270	0.03849039331
271	0.03811124023
272	0.03792863976
273	0.03781720188
274	0.03770455955
275	0.0376184257
276	0.03737578994
277	0.03731878091
278	0.03712114946
279	0.03660037897
280	0.0365538172
281	0.03651027987
282	0.03640352103
283	0.03636737384
284	0.03615302631
285	0.03604759574
286	0.03588510875
287	0.03557400288
288	0.03491163081
289	0.03488731896
290	0.03434467184
291	0.03401038635
292	0.03397888448
293	0.03380350739
294	0.03356221026
295	0.03331521385
296	0.03316804979
297	0.03303496444
298	0.03277365027
299	0.03269835556
